gene_id	score	gene_type
ENSG00000183260.6	1.965474307	protein_coding
ENSG00000236699.7	1.965356911	protein_coding
ENSG00000171155.7	1.965078579	protein_coding
ENSG00000178878.11	1.965024616	protein_coding
ENSG00000128309.15	1.964986799	protein_coding
ENSG00000072609.16	1.964866071	protein_coding
ENSG00000133030.18	1.964843798	protein_coding
ENSG00000146839.17	1.964721407	protein_coding
ENSG00000213512.1	1.964705455	protein_coding
ENSG00000138109.9	1.964471834	protein_coding
ENSG00000130037.4	1.964416854	protein_coding
ENSG00000115488.3	1.964389213	protein_coding
ENSG00000166313.17	1.964359586	protein_coding
ENSG00000148396.17	1.964298397	protein_coding
ENSG00000182795.12	1.964177347	protein_coding
ENSG00000166503.7	1.964120901	protein_coding
ENSG00000111605.15	1.964090214	protein_coding
ENSG00000132740.7	1.963992136	protein_coding
ENSG00000198939.6	1.963986405	protein_coding
ENSG00000178038.15	1.963910498	protein_coding
ENSG00000164251.4	1.963891607	protein_coding
ENSG00000080823.20	1.963879198	protein_coding
ENSG00000205352.9	1.963859838	protein_coding
ENSG00000061938.15	1.963830721	protein_coding
ENSG00000112041.11	1.963533204	protein_coding
ENSG00000204179.9	1.963445329	protein_coding
ENSG00000144959.8	1.963399922	protein_coding
ENSG00000141759.13	1.963381425	protein_coding
ENSG00000158486.12	1.963305104	protein_coding
ENSG00000171368.11	1.963203971	protein_coding
ENSG00000127946.15	1.963077564	protein_coding
ENSG00000105656.11	1.963058227	protein_coding
ENSG00000165527.6	1.96281931	protein_coding
ENSG00000163216.6	1.962803206	protein_coding
ENSG00000161847.12	1.96276021	protein_coding
ENSG00000133069.13	1.962755701	protein_coding
ENSG00000272897.4	1.96272524	protein_coding
ENSG00000217236.1	1.962724222	protein_coding
ENSG00000158552.11	1.962657184	protein_coding
ENSG00000204548.3	1.962612587	protein_coding
ENSG00000204963.5	1.962602247	protein_coding
ENSG00000178163.6	1.962560336	protein_coding
ENSG00000108771.11	1.962508562	protein_coding
ENSG00000272617.1	1.962467154	protein_coding
ENSG00000114279.12	1.962447148	protein_coding
ENSG00000180872.4	1.962421928	protein_coding
ENSG00000167483.16	1.962392833	protein_coding
ENSG00000156804.6	1.962052454	protein_coding
ENSG00000084623.10	1.962041569	protein_coding
ENSG00000115904.11	1.961982363	protein_coding
ENSG00000102125.14	1.961971776	protein_coding
ENSG00000103248.16	1.961939294	protein_coding
ENSG00000102882.10	1.961837347	protein_coding
ENSG00000049618.20	1.961836963	protein_coding
ENSG00000184602.5	1.961761554	protein_coding
ENSG00000086205.15	1.961714654	protein_coding
ENSG00000102974.13	1.961700838	protein_coding
ENSG00000101951.15	1.961621273	protein_coding
ENSG00000162438.10	1.961567703	protein_coding
ENSG00000131773.12	1.961485499	protein_coding
ENSG00000141314.11	1.961423445	protein_coding
ENSG00000074527.10	1.961410125	protein_coding
ENSG00000157570.10	1.961359437	protein_coding
ENSG00000108344.13	1.961329875	protein_coding
ENSG00000122696.11	1.961161326	protein_coding
ENSG00000156500.13	1.961153876	protein_coding
ENSG00000122203.13	1.961045722	protein_coding
ENSG00000127529.7	1.960753552	protein_coding
ENSG00000281325.1	1.960739639	protein_coding
ENSG00000126882.11	1.960708903	protein_coding
ENSG00000152430.16	1.960692441	protein_coding
ENSG00000106638.14	1.960690995	protein_coding
ENSG00000145911.5	1.960624761	protein_coding
ENSG00000131721.4	1.960566717	protein_coding
ENSG00000120440.12	1.960509219	protein_coding
ENSG00000162385.9	1.960307483	protein_coding
ENSG00000069399.11	1.960288907	protein_coding
ENSG00000183715.12	1.96016092	protein_coding
ENSG00000168118.10	1.959956988	protein_coding
ENSG00000059573.7	1.95992236	protein_coding
ENSG00000138587.5	1.959847925	protein_coding
ENSG00000198670.10	1.95979907	protein_coding
ENSG00000204397.6	1.959720419	protein_coding
ENSG00000099617.3	1.959637707	protein_coding
ENSG00000105655.17	1.959634983	protein_coding
ENSG00000156298.11	1.959613098	protein_coding
ENSG00000187239.15	1.959563839	protein_coding
ENSG00000165970.10	1.959529603	protein_coding
ENSG00000169562.9	1.959515667	protein_coding
ENSG00000198077.9	1.959481272	protein_coding
ENSG00000171314.8	1.959386472	protein_coding
ENSG00000175984.13	1.959353313	protein_coding
ENSG00000186907.6	1.959342991	protein_coding
ENSG00000152591.11	1.959228975	protein_coding
ENSG00000010282.13	1.959079352	protein_coding
ENSG00000138074.13	1.959024296	protein_coding
ENSG00000105523.3	1.95895664	protein_coding
ENSG00000112276.12	1.958947161	protein_coding
ENSG00000136897.7	1.95879709	protein_coding
ENSG00000142089.14	1.958765381	protein_coding
ENSG00000162944.9	1.958598082	protein_coding
ENSG00000181074.3	1.958559546	protein_coding
ENSG00000196263.6	1.95850215	protein_coding
ENSG00000170681.6	1.958324429	protein_coding
ENSG00000151023.15	1.958255644	protein_coding
ENSG00000176971.3	1.958055756	protein_coding
ENSG00000279374.1	1.957999632	protein_coding
ENSG00000187642.8	1.957861376	protein_coding
ENSG00000137413.14	1.957785812	protein_coding
ENSG00000258405.8	1.957780158	protein_coding
ENSG00000262406.2	1.957697806	protein_coding
ENSG00000197324.7	1.957683675	protein_coding
ENSG00000110975.7	1.957635189	protein_coding
ENSG00000186908.13	1.957589482	protein_coding
ENSG00000173825.6	1.957496421	protein_coding
ENSG00000158987.18	1.957492056	protein_coding
ENSG00000168101.13	1.957446678	protein_coding
ENSG00000163075.11	1.957423104	protein_coding
ENSG00000188730.4	1.957378978	protein_coding
ENSG00000118491.9	1.957279088	protein_coding
ENSG00000175634.13	1.957233238	protein_coding
ENSG00000101445.8	1.957171564	protein_coding
ENSG00000113303.10	1.957148893	protein_coding
ENSG00000256514.1	1.957111079	protein_coding
ENSG00000155622.6	1.957049181	protein_coding
ENSG00000111832.11	1.95704836	protein_coding
ENSG00000135525.17	1.956907684	protein_coding
ENSG00000125870.9	1.956891792	protein_coding
ENSG00000165566.12	1.956869726	protein_coding
ENSG00000068878.13	1.956825706	protein_coding
ENSG00000196748.8	1.956746181	protein_coding
ENSG00000103932.10	1.956726736	protein_coding
ENSG00000177354.10	1.956719812	protein_coding
ENSG00000162924.12	1.956663878	protein_coding
ENSG00000175764.13	1.956636205	protein_coding
ENSG00000183770.5	1.956475512	protein_coding
ENSG00000183621.14	1.956425249	protein_coding
ENSG00000143443.9	1.956409846	protein_coding
ENSG00000142733.13	1.956406941	protein_coding
ENSG00000156150.6	1.956369112	protein_coding
ENSG00000278919.1	1.956269005	protein_coding
ENSG00000176092.12	1.956238811	protein_coding
ENSG00000150756.12	1.956222772	protein_coding
ENSG00000132170.18	1.956218215	protein_coding
ENSG00000103423.12	1.95611678	protein_coding
ENSG00000162073.12	1.956070747	protein_coding
ENSG00000278868.1	1.956016953	protein_coding
ENSG00000224531.5	1.955919023	protein_coding
ENSG00000101447.12	1.955856706	protein_coding
ENSG00000166869.2	1.955818264	protein_coding
ENSG00000163806.14	1.955690798	protein_coding
ENSG00000072182.11	1.95564177	protein_coding
ENSG00000105662.14	1.955538417	protein_coding
ENSG00000162757.4	1.955525514	protein_coding
ENSG00000137843.10	1.95548646	protein_coding
ENSG00000133657.13	1.955461581	protein_coding
ENSG00000175182.12	1.955425545	protein_coding
ENSG00000119714.9	1.955391546	protein_coding
ENSG00000144824.18	1.955323884	protein_coding
ENSG00000159184.7	1.955200653	protein_coding
ENSG00000106633.14	1.955155578	protein_coding
ENSG00000260903.2	1.955137342	protein_coding
ENSG00000197256.9	1.955111195	protein_coding
ENSG00000009844.14	1.95510567	protein_coding
ENSG00000171611.8	1.95506674	protein_coding
ENSG00000186895.2	1.954944926	protein_coding
ENSG00000196578.4	1.954918732	protein_coding
ENSG00000138134.10	1.95490229	protein_coding
ENSG00000141582.13	1.954822704	protein_coding
ENSG00000189241.6	1.954811517	protein_coding
ENSG00000184434.7	1.954788674	protein_coding
ENSG00000122862.4	1.954718764	protein_coding
ENSG00000196182.9	1.954666219	protein_coding
ENSG00000181938.12	1.954532594	protein_coding
ENSG00000186603.5	1.95446478	protein_coding
ENSG00000129968.14	1.954440044	protein_coding
ENSG00000123607.13	1.954404581	protein_coding
ENSG00000178573.6	1.954276758	protein_coding
ENSG00000147257.12	1.954246722	protein_coding
ENSG00000124479.8	1.954235047	protein_coding
ENSG00000120509.9	1.954233946	protein_coding
ENSG00000181234.9	1.954214674	protein_coding
ENSG00000165512.4	1.95416804	protein_coding
ENSG00000163629.11	1.954116367	protein_coding
ENSG00000174165.6	1.954092845	protein_coding
ENSG00000165490.11	1.954087674	protein_coding
ENSG00000181449.3	1.954007653	protein_coding
ENSG00000172375.11	1.9539462	protein_coding
ENSG00000164080.12	1.953870027	protein_coding
ENSG00000196352.12	1.953821764	protein_coding
ENSG00000099785.9	1.953821683	protein_coding
ENSG00000162227.6	1.95380739	protein_coding
ENSG00000224877.3	1.95380279	protein_coding
ENSG00000141367.10	1.953762893	protein_coding
ENSG00000140932.8	1.9537602	protein_coding
ENSG00000188010.11	1.953610798	protein_coding
ENSG00000106330.10	1.953541206	protein_coding
ENSG00000163312.9	1.953504261	protein_coding
ENSG00000154079.5	1.953292741	protein_coding
ENSG00000185630.17	1.953285682	protein_coding
ENSG00000178096.8	1.953283279	protein_coding
ENSG00000180061.8	1.953182883	protein_coding
ENSG00000159110.18	1.953142391	protein_coding
ENSG00000158163.13	1.953142151	protein_coding
ENSG00000206073.9	1.953141208	protein_coding
ENSG00000005700.13	1.953118487	protein_coding
ENSG00000141448.7	1.953094722	protein_coding
ENSG00000167397.13	1.952953101	protein_coding
ENSG00000066379.13	1.952949914	protein_coding
ENSG00000113141.14	1.952898507	protein_coding
ENSG00000055955.14	1.95288659	protein_coding
ENSG00000197937.11	1.952852322	protein_coding
ENSG00000197935.6	1.952799889	protein_coding
ENSG00000102804.13	1.952787206	protein_coding
ENSG00000211452.9	1.952746341	protein_coding
ENSG00000180875.4	1.95273936	protein_coding
ENSG00000165406.14	1.952683544	protein_coding
ENSG00000106443.13	1.952659117	protein_coding
ENSG00000110013.11	1.952456861	protein_coding
ENSG00000166847.8	1.952435527	protein_coding
ENSG00000159516.8	1.952381243	protein_coding
ENSG00000168282.5	1.952351647	protein_coding
ENSG00000075856.10	1.95231672	protein_coding
ENSG00000108443.12	1.952302283	protein_coding
ENSG00000171872.4	1.952213685	protein_coding
ENSG00000085265.9	1.952206812	protein_coding
ENSG00000145863.9	1.952166683	protein_coding
ENSG00000198932.11	1.952156823	protein_coding
ENSG00000162062.13	1.952057052	protein_coding
ENSG00000104490.16	1.951989421	protein_coding
ENSG00000183814.14	1.951870208	protein_coding
ENSG00000225899.6	1.951733355	protein_coding
ENSG00000073910.18	1.95171203	protein_coding
ENSG00000089916.16	1.951578857	protein_coding
ENSG00000095906.15	1.951576578	protein_coding
ENSG00000162441.10	1.951308213	protein_coding
ENSG00000237330.2	1.951297627	protein_coding
ENSG00000131096.9	1.9512256	protein_coding
ENSG00000113805.8	1.951206025	protein_coding
ENSG00000138068.9	1.95120497	protein_coding
ENSG00000138152.8	1.951191549	protein_coding
ENSG00000258529.4	1.951056032	protein_coding
ENSG00000116183.9	1.950954083	protein_coding
ENSG00000128268.11	1.950947487	protein_coding
ENSG00000010017.12	1.950936598	protein_coding
ENSG00000167371.15	1.950935193	protein_coding
ENSG00000064703.10	1.950819059	protein_coding
ENSG00000185838.12	1.950767195	protein_coding
ENSG00000141485.14	1.950682245	protein_coding
ENSG00000197601.11	1.950670503	protein_coding
ENSG00000159723.4	1.950624797	protein_coding
ENSG00000197062.10	1.950533365	protein_coding
ENSG00000182534.12	1.950515037	protein_coding
ENSG00000171408.12	1.950507608	protein_coding
ENSG00000183117.16	1.950434768	protein_coding
ENSG00000161202.16	1.950426509	protein_coding
ENSG00000131652.12	1.95037386	protein_coding
ENSG00000240720.6	1.950333842	protein_coding
ENSG00000135454.12	1.950295136	protein_coding
ENSG00000127463.12	1.950224016	protein_coding
ENSG00000133980.4	1.950216499	protein_coding
ENSG00000099812.7	1.950101077	protein_coding
ENSG00000118418.13	1.950081601	protein_coding
ENSG00000104522.14	1.949935605	protein_coding
ENSG00000170260.7	1.949778522	protein_coding
ENSG00000138769.9	1.949773895	protein_coding
ENSG00000141424.11	1.949739184	protein_coding
ENSG00000114859.13	1.94972473	protein_coding
ENSG00000161944.15	1.949599702	protein_coding
ENSG00000162521.17	1.949545799	protein_coding
ENSG00000155754.13	1.949404736	protein_coding
ENSG00000166436.14	1.949331889	protein_coding
ENSG00000108961.12	1.949321767	protein_coding
ENSG00000186377.7	1.949314539	protein_coding
ENSG00000149633.10	1.949314151	protein_coding
ENSG00000135119.13	1.94925137	protein_coding
ENSG00000255112.2	1.949249746	protein_coding
ENSG00000185972.5	1.949166095	protein_coding
ENSG00000164265.7	1.949111506	protein_coding
ENSG00000141698.15	1.949110558	protein_coding
ENSG00000051620.9	1.949093496	protein_coding
ENSG00000162931.10	1.949074762	protein_coding
ENSG00000101280.7	1.949008492	protein_coding
ENSG00000117519.14	1.949000014	protein_coding
ENSG00000177917.9	1.948987687	protein_coding
ENSG00000198886.2	1.948976927	protein_coding
ENSG00000100625.8	1.948973653	protein_coding
ENSG00000167034.9	1.948795867	protein_coding
ENSG00000164326.4	1.948739462	protein_coding
ENSG00000101193.7	1.948721096	protein_coding
ENSG00000167945.1	1.948712285	protein_coding
ENSG00000121039.8	1.94868642	protein_coding
ENSG00000121898.11	1.948638759	protein_coding
ENSG00000186026.6	1.948632971	protein_coding
ENSG00000110697.11	1.948562075	protein_coding
ENSG00000075618.16	1.948554074	protein_coding
ENSG00000242866.8	1.948540088	protein_coding
ENSG00000137648.15	1.948494276	protein_coding
ENSG00000279892.1	1.948450859	protein_coding
ENSG00000100298.14	1.948391187	protein_coding
ENSG00000187257.13	1.948376189	protein_coding
ENSG00000086548.8	1.948355857	protein_coding
ENSG00000243509.4	1.948342244	protein_coding
ENSG00000123609.9	1.948305772	protein_coding
ENSG00000182973.17	1.948302316	protein_coding
ENSG00000221883.2	1.948286588	protein_coding
ENSG00000012817.14	1.948252991	protein_coding
ENSG00000138185.15	1.948250048	protein_coding
ENSG00000269586.6	1.948201278	protein_coding
ENSG00000182168.13	1.948154798	protein_coding
ENSG00000168528.10	1.948122873	protein_coding
ENSG00000274944.3	1.948059236	protein_coding
ENSG00000168959.13	1.947923538	protein_coding
ENSG00000077274.8	1.947912546	protein_coding
ENSG00000077713.17	1.947877452	protein_coding
ENSG00000141316.11	1.947867916	protein_coding
ENSG00000136867.9	1.947834351	protein_coding
ENSG00000100490.8	1.947734215	protein_coding
ENSG00000185787.13	1.947696991	protein_coding
ENSG00000267127.5	1.947676211	protein_coding
ENSG00000169379.14	1.947545538	protein_coding
ENSG00000137601.14	1.947472543	protein_coding
ENSG00000144747.13	1.947459987	protein_coding
ENSG00000109133.11	1.947407789	protein_coding
ENSG00000187123.13	1.947394495	protein_coding
ENSG00000106701.10	1.947332027	protein_coding
ENSG00000204304.10	1.947223279	protein_coding
ENSG00000131381.11	1.947221866	protein_coding
ENSG00000228300.12	1.94721748	protein_coding
ENSG00000138764.12	1.947176101	protein_coding
ENSG00000198064.12	1.947147477	protein_coding
ENSG00000198739.9	1.947033477	protein_coding
ENSG00000167653.4	1.946966665	protein_coding
ENSG00000068438.13	1.94688954	protein_coding
ENSGR0000185960.11	1.946881676	protein_coding
ENSG00000179593.14	1.946822972	protein_coding
ENSG00000138614.13	1.946780004	protein_coding
ENSG00000040487.11	1.946724259	protein_coding
ENSG00000146540.13	1.946709407	protein_coding
ENSG00000142949.15	1.946629603	protein_coding
ENSG00000078668.12	1.946565213	protein_coding
ENSG00000164754.11	1.946481526	protein_coding
ENSG00000135870.10	1.946374941	protein_coding
ENSG00000133937.4	1.946318888	protein_coding
ENSG00000171533.10	1.946281704	protein_coding
ENSG00000222009.7	1.946245429	protein_coding
ENSG00000101417.10	1.946127552	protein_coding
ENSG00000135631.14	1.94605979	protein_coding
ENSG00000082269.15	1.945963766	protein_coding
ENSG00000150455.12	1.94596018	protein_coding
ENSG00000186930.4	1.945951253	protein_coding
ENSG00000258315.4	1.945804239	protein_coding
ENSG00000188394.6	1.945676981	protein_coding
ENSG00000064933.15	1.945652212	protein_coding
ENSG00000196277.14	1.945403435	protein_coding
ENSG00000188732.9	1.945311193	protein_coding
ENSG00000265354.3	1.94508074	protein_coding
ENSG00000189325.6	1.944962539	protein_coding
ENSG00000185519.8	1.944888682	protein_coding
ENSG00000125650.4	1.944868173	protein_coding
ENSG00000165572.7	1.944783697	protein_coding
ENSG00000255439.5	1.944685352	protein_coding
ENSG00000085514.14	1.94459887	protein_coding
ENSG00000176209.10	1.944589452	protein_coding
ENSG00000006740.15	1.944559648	protein_coding
ENSG00000149922.9	1.944550113	protein_coding
ENSG00000270136.4	1.944423445	protein_coding
ENSG00000139514.11	1.944386933	protein_coding
ENSG00000167460.13	1.944372992	protein_coding
ENSG00000113552.14	1.944369711	protein_coding
ENSG00000102796.9	1.944344313	protein_coding
ENSG00000031081.9	1.944226768	protein_coding
ENSG00000110330.7	1.944157431	protein_coding
ENSG00000262209.2	1.944140255	protein_coding
ENSG00000100731.14	1.944028468	protein_coding
ENSG00000164985.13	1.943937987	protein_coding
ENSG00000276409.3	1.943921791	protein_coding
ENSG00000133316.14	1.943909947	protein_coding
ENSG00000214107.6	1.943907702	protein_coding
ENSG00000177138.14	1.943882384	protein_coding
ENSG00000197226.11	1.9438672	protein_coding
ENSG00000138617.13	1.943842801	protein_coding
ENSG00000139343.9	1.943834772	protein_coding
ENSG00000204257.13	1.943728337	protein_coding
ENSG00000120798.15	1.943726796	protein_coding
ENSG00000163159.10	1.943640207	protein_coding
ENSG00000132692.17	1.943635742	protein_coding
ENSG00000198502.5	1.943609928	protein_coding
ENSG00000102316.15	1.943608791	protein_coding
ENSG00000213281.4	1.943411709	protein_coding
ENSG00000118298.9	1.943384045	protein_coding
ENSG00000167004.11	1.943358312	protein_coding
ENSG00000249773.3	1.943279329	protein_coding
ENSG00000129467.12	1.943225449	protein_coding
ENSG00000151623.13	1.943109267	protein_coding
ENSG00000104818.14	1.943104713	protein_coding
ENSG00000121064.11	1.942848209	protein_coding
ENSG00000159640.13	1.942698714	protein_coding
ENSG00000089012.13	1.942569926	protein_coding
ENSG00000109107.12	1.942404864	protein_coding
ENSG00000168679.16	1.942364681	protein_coding
ENSG00000121022.12	1.942361466	protein_coding
ENSG00000132912.11	1.94222516	protein_coding
ENSG00000090432.6	1.9422084	protein_coding
ENSG00000174373.14	1.942136934	protein_coding
ENSG00000277288.2	1.942116172	protein_coding
ENSG00000183283.14	1.942079774	protein_coding
ENSG00000170965.8	1.942014177	protein_coding
ENSG00000107897.17	1.941894699	protein_coding
ENSG00000197747.7	1.94187174	protein_coding
ENSG00000105011.7	1.941864463	protein_coding
ENSG00000121377.2	1.94168649	protein_coding
ENSG00000078898.6	1.941658295	protein_coding
ENSG00000086065.12	1.941639965	protein_coding
ENSG00000131669.8	1.941551358	protein_coding
ENSG00000091436.15	1.941539615	protein_coding
ENSG00000179934.6	1.94152394	protein_coding
ENSG00000184162.13	1.94130667	protein_coding
ENSG00000196155.11	1.941251879	protein_coding
ENSG00000103550.12	1.941190149	protein_coding
ENSG00000085231.12	1.941077314	protein_coding
ENSG00000256812.1	1.941045276	protein_coding
ENSG00000146587.16	1.941008906	protein_coding
ENSG00000204970.8	1.940986391	protein_coding
ENSG00000092969.10	1.940928103	protein_coding
ENSG00000188293.5	1.940859179	protein_coding
ENSG00000176476.7	1.940818326	protein_coding
ENSG00000131969.13	1.94081514	protein_coding
ENSG00000132481.5	1.940788898	protein_coding
ENSG00000179111.7	1.940631134	protein_coding
ENSG00000146809.11	1.940622646	protein_coding
ENSG00000175164.12	1.94056065	protein_coding
ENSG00000216490.3	1.940552979	protein_coding
ENSG00000060688.11	1.940546664	protein_coding
ENSG00000143369.13	1.940520939	protein_coding
ENSG00000171551.10	1.940518271	protein_coding
ENSG00000067048.15	1.940475594	protein_coding
ENSG00000076944.13	1.940383242	protein_coding
ENSG00000104879.4	1.940379374	protein_coding
ENSG00000184349.11	1.940265653	protein_coding
ENSG00000049249.7	1.940122135	protein_coding
ENSG00000159733.12	1.940052942	protein_coding
ENSG00000173338.11	1.940051875	protein_coding
ENSG00000135269.16	1.940018506	protein_coding
ENSG00000162980.15	1.939993166	protein_coding
ENSG00000172058.14	1.939933009	protein_coding
ENSG00000182013.16	1.939926642	protein_coding
ENSG00000173976.14	1.939885121	protein_coding
ENSG00000142675.16	1.939879274	protein_coding
ENSG00000188706.11	1.939795449	protein_coding
ENSG00000136827.11	1.939790247	protein_coding
ENSG00000160131.12	1.939750594	protein_coding
ENSG00000185222.7	1.939674475	protein_coding
ENSG00000167791.10	1.93964949	protein_coding
ENSG00000197786.3	1.939631042	protein_coding
ENSG00000250644.2	1.939594162	protein_coding
ENSG00000164244.19	1.939567498	protein_coding
ENSG00000166106.3	1.939496752	protein_coding
ENSG00000136286.13	1.939420342	protein_coding
ENSG00000186075.11	1.939418696	protein_coding
ENSG00000163788.12	1.939414209	protein_coding
ENSG00000140506.15	1.939290319	protein_coding
ENSG00000103490.13	1.939280715	protein_coding
ENSG00000140939.13	1.939235303	protein_coding
ENSG00000007255.9	1.939223291	protein_coding
ENSG00000146233.6	1.939167569	protein_coding
ENSG00000187862.10	1.939081992	protein_coding
ENSG00000113300.10	1.938944976	protein_coding
ENSG00000121207.10	1.938802155	protein_coding
ENSG00000215475.4	1.938735408	protein_coding
ENSG00000198742.8	1.938699517	protein_coding
ENSG00000115526.9	1.938559371	protein_coding
ENSG00000184009.8	1.938538536	protein_coding
ENSG00000120054.10	1.938399764	protein_coding
ENSG00000186980.6	1.938311864	protein_coding
ENSG00000271601.3	1.938230127	protein_coding
ENSG00000108231.10	1.938217146	protein_coding
ENSG00000175309.13	1.938156983	protein_coding
ENSG00000114127.9	1.938029914	protein_coding
ENSG00000118729.11	1.937983158	protein_coding
ENSG00000102760.12	1.937924344	protein_coding
ENSG00000173805.14	1.937841139	protein_coding
ENSG00000171877.18	1.937615263	protein_coding
ENSG00000122482.19	1.937576957	protein_coding
ENSG00000136011.13	1.93750015	protein_coding
ENSG00000130035.5	1.937439048	protein_coding
ENSG00000267631.4	1.937397677	protein_coding
ENSG00000174611.10	1.937379764	protein_coding
ENSG00000229117.7	1.937356029	protein_coding
ENSG00000185453.11	1.937355822	protein_coding
ENSG00000138380.16	1.937322863	protein_coding
ENSG00000105671.10	1.937320475	protein_coding
ENSG00000196767.6	1.937294506	protein_coding
ENSG00000135617.3	1.936973527	protein_coding
ENSG00000105929.14	1.936913165	protein_coding
ENSG00000128283.6	1.936893715	protein_coding
ENSG00000137806.7	1.936829133	protein_coding
ENSG00000130827.6	1.936736533	protein_coding
ENSG00000146007.9	1.936640611	protein_coding
ENSG00000186103.3	1.936603216	protein_coding
ENSG00000187942.10	1.936579506	protein_coding
ENSG00000147596.3	1.936537798	protein_coding
ENSG00000133433.9	1.936472276	protein_coding
ENSG00000248235.5	1.936468753	protein_coding
ENSG00000262655.3	1.936277388	protein_coding
ENSG00000124766.5	1.936243772	protein_coding
ENSG00000178363.4	1.936173499	protein_coding
ENSG00000111224.12	1.936152892	protein_coding
ENSG00000276644.3	1.936124274	protein_coding
ENSG00000137575.10	1.936095989	protein_coding
ENSG00000091732.14	1.936088368	protein_coding
ENSG00000198046.10	1.936044206	protein_coding
ENSG00000124222.20	1.936002129	protein_coding
ENSG00000104901.5	1.935993167	protein_coding
ENSG00000170903.9	1.935987289	protein_coding
ENSG00000179348.10	1.935969378	protein_coding
ENSG00000101098.11	1.935897591	protein_coding
ENSG00000039560.12	1.935862846	protein_coding
ENSG00000204510.4	1.935845912	protein_coding
ENSG00000178665.13	1.935803464	protein_coding
ENSG00000185105.4	1.935719979	protein_coding
ENSG00000106479.9	1.935706159	protein_coding
ENSG00000182050.12	1.935626635	protein_coding
ENSG00000115306.14	1.935557764	protein_coding
ENSG00000197561.5	1.935510433	protein_coding
ENSG00000178934.4	1.935437754	protein_coding
ENSG00000167740.8	1.935384482	protein_coding
ENSG00000143520.6	1.935359043	protein_coding
ENSG00000137267.5	1.935266303	protein_coding
ENSG00000077063.9	1.935179769	protein_coding
ENSG00000093000.17	1.935140515	protein_coding
ENSG00000101074.3	1.935076036	protein_coding
ENSG00000198763.3	1.93506379	protein_coding
ENSG00000116035.2	1.935005954	protein_coding
ENSG00000136273.10	1.934999245	protein_coding
ENSG00000131196.16	1.934967254	protein_coding
ENSG00000135049.14	1.9348885	protein_coding
ENSG00000082556.9	1.934860327	protein_coding
ENSG00000100228.11	1.934837685	protein_coding
ENSG00000119401.10	1.934769452	protein_coding
ENSG00000152154.9	1.934745906	protein_coding
ENSG00000129682.12	1.934541549	protein_coding
ENSG00000101596.13	1.934521507	protein_coding
ENSG00000230124.5	1.93440671	protein_coding
ENSG00000128915.10	1.934391417	protein_coding
ENSG00000185085.2	1.934256605	protein_coding
ENSG00000102984.13	1.934222563	protein_coding
ENSG00000036549.11	1.934011662	protein_coding
ENSG00000196591.10	1.933939919	protein_coding
ENSG00000167513.7	1.933879403	protein_coding
ENSG00000162591.14	1.933849205	protein_coding
ENSG00000142166.11	1.933822949	protein_coding
ENSG00000125107.15	1.933756993	protein_coding
ENSG00000004534.13	1.933598329	protein_coding
ENSG00000162598.12	1.933590196	protein_coding
ENSG00000269713.6	1.933574408	protein_coding
ENSG00000162191.12	1.933421911	protein_coding
ENSG00000114030.11	1.933266758	protein_coding
ENSG00000099290.14	1.933240112	protein_coding
ENSG00000142731.9	1.933199222	protein_coding
ENSG00000113851.12	1.933171974	protein_coding
ENSG00000146453.11	1.933148457	protein_coding
ENSG00000123144.9	1.933068604	protein_coding
ENSG00000221826.8	1.93306046	protein_coding
ENSG00000075651.14	1.933047285	protein_coding
ENSG00000119950.19	1.933024553	protein_coding
ENSG00000077312.7	1.932961111	protein_coding
ENSG00000145391.12	1.932907321	protein_coding
ENSG00000241635.6	1.932887521	protein_coding
ENSG00000124827.6	1.932837866	protein_coding
ENSG00000139405.14	1.93273904	protein_coding
ENSG00000185650.9	1.93259685	protein_coding
ENSG00000175161.12	1.93257957	protein_coding
ENSG00000145936.7	1.932577591	protein_coding
ENSG00000186660.14	1.932449431	protein_coding
ENSG00000172336.4	1.932414894	protein_coding
ENSG00000138698.13	1.932407281	protein_coding
ENSG00000184724.5	1.932368622	protein_coding
ENSG00000187800.12	1.932319257	protein_coding
ENSG00000105369.8	1.932150287	protein_coding
ENSG00000184983.8	1.932100856	protein_coding
ENSG00000073464.10	1.932073823	protein_coding
ENSG00000070814.16	1.932018253	protein_coding
ENSG00000133121.19	1.932006481	protein_coding
ENSG00000110107.7	1.931989838	protein_coding
ENSG00000186453.11	1.931790118	protein_coding
ENSG00000003436.13	1.93178104	protein_coding
ENSG00000275023.3	1.931542867	protein_coding
ENSG00000179796.10	1.931491117	protein_coding
ENSG00000039068.17	1.931383372	protein_coding
ENSG00000206053.11	1.931309648	protein_coding
ENSG00000159069.12	1.931286094	protein_coding
ENSG00000000005.5	1.931236964	protein_coding
ENSG00000241404.5	1.931235716	protein_coding
ENSG00000119725.16	1.931184152	protein_coding
ENSG00000173992.7	1.931178741	protein_coding
ENSG00000160539.4	1.931115699	protein_coding
ENSG00000147872.8	1.931100849	protein_coding
ENSG00000172464.2	1.931084964	protein_coding
ENSG00000198429.8	1.93108244	protein_coding
ENSG00000253729.6	1.931082162	protein_coding
ENSG00000160471.11	1.930982314	protein_coding
ENSG00000166920.9	1.930941033	protein_coding
ENSG00000180871.6	1.930930138	protein_coding
ENSG00000135486.16	1.930912856	protein_coding
ENSG00000101849.14	1.930871008	protein_coding
ENSG00000196172.9	1.930851524	protein_coding
ENSG00000077232.15	1.930778487	protein_coding
